,time,energy_price,fcas_raise_price,fcas_lower_price
7625,2024-01-06 11:20,-21.82642,0,0
7630,2024-01-06 11:25,-21.82642,0,0
7635,2024-01-06 11:30,-21.82642,0,0
7640,2024-01-06 11:35,-21.82642,0,0
7645,2024-01-06 11:40,-21.82642,0,0
7650,2024-01-06 11:45,-18.41615,0,0
7655,2024-01-06 11:50,-18.41615,0,0
7660,2024-01-06 11:55,-18.41615,0,0
7665,2024-01-06 12:00,-18.41615,0,0
7670,2024-01-06 12:05,-18.41615,0,0
7675,2024-01-06 12:10,-18.41615,0,0
7680,2024-01-06 12:15,8.36675,0,0
7685,2024-01-06 12:20,8.36675,0,0
7690,2024-01-06 12:25,8.36675,0,0
7695,2024-01-06 12:30,8.36675,0,0
7700,2024-01-06 12:35,8.36675,0,0
7705,2024-01-06 12:40,8.36675,0,0
7710,2024-01-06 12:45,8.49366,0,0
7715,2024-01-06 12:50,8.49366,0,0
7720,2024-01-06 12:55,8.49366,0,0
7725,2024-01-06 13:00,8.49366,0,0
7730,2024-01-06 13:05,8.49366,0,0
7735,2024-01-06 13:10,8.49366,0,0
7740,2024-01-06 13:15,8.20799,0,0
7745,2024-01-06 13:20,8.20799,0,0
7750,2024-01-06 13:25,8.20799,0,0
7755,2024-01-06 13:30,8.20799,0,0
7760,2024-01-06 13:35,8.20799,0,0
7765,2024-01-06 13:40,8.20799,0,0
7770,2024-01-06 13:45,17.82116,0,0
7775,2024-01-06 13:50,17.82116,0,0
7780,2024-01-06 13:55,17.82116,0,0
7785,2024-01-06 14:00,17.82116,0,0
7790,2024-01-06 14:05,17.82116,0,0
7795,2024-01-06 14:10,17.82116,0,0
7800,2024-01-06 14:15,8.12867,0,0
7805,2024-01-06 14:20,8.12867,0,0
7810,2024-01-06 14:25,8.12867,0,0
7815,2024-01-06 14:30,8.12867,0,0
7820,2024-01-06 14:35,8.12867,0,0
7825,2024-01-06 14:40,8.12867,0,0
7830,2024-01-06 14:45,10,0,0
7835,2024-01-06 14:50,10,0,0
7840,2024-01-06 14:55,10,0,0
7845,2024-01-06 15:00,10,0,0
7850,2024-01-06 15:05,10,0,0
7855,2024-01-06 15:10,10,0,0
7860,2024-01-06 15:15,8.12628,0,0
7865,2024-01-06 15:20,8.12628,0,0
7870,2024-01-06 15:25,8.12628,0,0
7875,2024-01-06 15:30,8.12628,0,0
7880,2024-01-06 15:35,8.12628,0,0
7885,2024-01-06 15:40,8.12628,0,0
7890,2024-01-06 15:45,25.169,0,0
7895,2024-01-06 15:50,25.169,0,0
7900,2024-01-06 15:55,25.169,0,0
7905,2024-01-06 16:00,25.169,0,0
7910,2024-01-06 16:05,25.169,0,0
7915,2024-01-06 16:10,25.169,0,0
7920,2024-01-06 16:15,35.88003,0,0
7925,2024-01-06 16:20,35.88003,0,0
7930,2024-01-06 16:25,35.88003,0,0
7935,2024-01-06 16:30,35.88003,0,0
7940,2024-01-06 16:35,35.88003,0,0
7945,2024-01-06 16:40,35.88003,0,0
7950,2024-01-06 16:45,54.85014,0,0
7955,2024-01-06 16:50,54.85014,0,0
7960,2024-01-06 16:55,54.85014,0,0
7965,2024-01-06 17:00,54.85014,0,0
7970,2024-01-06 17:05,54.85014,0,0
7975,2024-01-06 17:10,54.85014,0,0
7980,2024-01-06 17:15,58,0,0
7985,2024-01-06 17:20,58,0,0
7990,2024-01-06 17:25,58,0,0
7995,2024-01-06 17:30,58,0,0
8000,2024-01-06 17:35,58,0,0
8005,2024-01-06 17:40,58,0,0
8010,2024-01-06 17:45,58.31621,0,0
8015,2024-01-06 17:50,58.31621,0,0
8020,2024-01-06 17:55,58.31621,0,0
8025,2024-01-06 18:00,58.31621,0,0
8030,2024-01-06 18:05,58.31621,0,0
8035,2024-01-06 18:10,58.31621,0,0
8040,2024-01-06 18:15,60.28,0,0
8045,2024-01-06 18:20,60.28,0,0
8050,2024-01-06 18:25,60.28,0,0
8055,2024-01-06 18:30,60.28,0,0
8060,2024-01-06 18:35,60.28,0,0
8065,2024-01-06 18:40,60.28,0,0
8070,2024-01-06 18:45,85.47362,0,0
8075,2024-01-06 18:50,85.47362,0,0
8080,2024-01-06 18:55,85.47362,0,0
8085,2024-01-06 19:00,85.47362,0,0
8090,2024-01-06 19:05,85.47362,0,0
8095,2024-01-06 19:10,85.47362,0,0
8100,2024-01-06 19:15,87,0,0
8105,2024-01-06 19:20,87,0,0
8110,2024-01-06 19:25,87,0,0
8115,2024-01-06 19:30,87,0,0
8120,2024-01-06 19:35,87,0,0
8125,2024-01-06 19:40,87,0,0
8130,2024-01-06 19:45,76.41724,0,0
8135,2024-01-06 19:50,76.41724,0,0
8140,2024-01-06 19:55,76.41724,0,0
8145,2024-01-06 20:00,76.41724,0,0
8150,2024-01-06 20:05,76.41724,0,0
8155,2024-01-06 20:10,76.41724,0,0
8160,2024-01-06 20:15,87,0,0
8165,2024-01-06 20:20,87,0,0
8170,2024-01-06 20:25,87,0,0
8175,2024-01-06 20:30,87,0,0
8180,2024-01-06 20:35,87,0,0
8185,2024-01-06 20:40,87,0,0
8190,2024-01-06 20:45,64.95,0,0
8195,2024-01-06 20:50,64.95,0,0
8200,2024-01-06 20:55,64.95,0,0
8205,2024-01-06 21:00,64.95,0,0
8210,2024-01-06 21:05,64.95,0,0
8215,2024-01-06 21:10,64.95,0,0
8220,2024-01-06 21:15,62.09618,0,0
8225,2024-01-06 21:20,62.09618,0,0
8230,2024-01-06 21:25,62.09618,0,0
8235,2024-01-06 21:30,62.09618,0,0
8240,2024-01-06 21:35,62.09618,0,0
8245,2024-01-06 21:40,62.09618,0,0
8250,2024-01-06 21:45,88.89,0,0
8255,2024-01-06 21:50,88.89,0,0
8260,2024-01-06 21:55,88.89,0,0
8265,2024-01-06 22:00,88.89,0,0
8270,2024-01-06 22:05,88.89,0,0
8275,2024-01-06 22:10,88.89,0,0
8280,2024-01-06 22:15,88.89,0,0
8285,2024-01-06 22:20,88.89,0,0
8290,2024-01-06 22:25,88.89,0,0
8295,2024-01-06 22:30,88.89,0,0
8300,2024-01-06 22:35,88.89,0,0
8305,2024-01-06 22:40,88.89,0,0
8310,2024-01-06 22:45,80.9207,0,0
8315,2024-01-06 22:50,80.9207,0,0
8320,2024-01-06 22:55,80.9207,0,0
8325,2024-01-06 23:00,80.9207,0,0
8330,2024-01-06 23:05,80.9207,0,0
8335,2024-01-06 23:10,80.9207,0,0
8340,2024-01-06 23:15,64.95,0,0
8345,2024-01-06 23:20,64.95,0,0
8350,2024-01-06 23:25,64.95,0,0
8355,2024-01-06 23:30,64.95,0,0
8360,2024-01-06 23:35,64.95,0,0
8365,2024-01-06 23:40,64.95,0,0
8370,2024-01-06 23:45,87,0,0
8375,2024-01-06 23:50,87,0,0
8380,2024-01-06 23:55,87,0,0
8385,2024-01-07 00:00,87,0,0
8390,2024-01-07 00:05,87,0,0
8395,2024-01-07 00:10,87,0,0
8400,2024-01-07 00:15,59.99,0,0
8405,2024-01-07 00:20,59.99,0,0
8410,2024-01-07 00:25,59.99,0,0
8415,2024-01-07 00:30,59.99,0,0
8420,2024-01-07 00:35,59.99,0,0
8425,2024-01-07 00:40,59.99,0,0
8430,2024-01-07 00:45,59.99,0,0
8435,2024-01-07 00:50,59.99,0,0
8440,2024-01-07 00:55,59.99,0,0
8445,2024-01-07 01:00,59.99,0,0
8450,2024-01-07 01:05,59.99,0,0
8455,2024-01-07 01:10,59.99,0,0
8460,2024-01-07 01:15,59.99,0,0
8465,2024-01-07 01:20,59.99,0,0
8470,2024-01-07 01:25,59.99,0,0
8475,2024-01-07 01:30,59.99,0,0
8480,2024-01-07 01:35,59.99,0,0
8485,2024-01-07 01:40,59.99,0,0
8490,2024-01-07 01:45,64.95,0,0
8495,2024-01-07 01:50,64.95,0,0
8500,2024-01-07 01:55,64.95,0,0
8505,2024-01-07 02:00,64.95,0,0
8510,2024-01-07 02:05,64.95,0,0
8515,2024-01-07 02:10,64.95,0,0
8520,2024-01-07 02:15,59.99,0,0
8525,2024-01-07 02:20,59.99,0,0
8530,2024-01-07 02:25,59.99,0,0
8535,2024-01-07 02:30,59.99,0,0
8540,2024-01-07 02:35,59.99,0,0
8545,2024-01-07 02:40,59.99,0,0
8550,2024-01-07 02:45,59.99,0,0
8555,2024-01-07 02:50,59.99,0,0
8560,2024-01-07 02:55,59.99,0,0
8565,2024-01-07 03:00,59.99,0,0
8570,2024-01-07 03:05,59.99,0,0
8575,2024-01-07 03:10,59.99,0,0
8580,2024-01-07 03:15,59.99,0,0
8585,2024-01-07 03:20,59.99,0,0
8590,2024-01-07 03:25,59.99,0,0
8595,2024-01-07 03:30,59.99,0,0
8600,2024-01-07 03:35,59.99,0,0
8605,2024-01-07 03:40,59.99,0,0
8610,2024-01-07 03:45,64.95,0,0
8615,2024-01-07 03:50,64.95,0,0
8620,2024-01-07 03:55,64.95,0,0
8625,2024-01-07 04:00,64.95,0,0
8630,2024-01-07 04:05,64.95,0,0
8635,2024-01-07 04:10,64.95,0,0
8640,2024-01-07 04:15,58,0,0
8645,2024-01-07 04:20,58,0,0
8650,2024-01-07 04:25,58,0,0
8655,2024-01-07 04:30,58,0,0
8660,2024-01-07 04:35,58,0,0
8665,2024-01-07 04:40,58,0,0
8670,2024-01-07 04:45,58,0,0
8675,2024-01-07 04:50,58,0,0
8680,2024-01-07 04:55,58,0,0
8685,2024-01-07 05:00,58,0,0
8690,2024-01-07 05:05,58,0,0
8695,2024-01-07 05:10,58,0,0
8700,2024-01-07 05:15,58,0,0
8705,2024-01-07 05:20,58,0,0
8710,2024-01-07 05:25,58,0,0
8715,2024-01-07 05:30,58,0,0
8720,2024-01-07 05:35,58,0,0
8725,2024-01-07 05:40,58,0,0
8730,2024-01-07 05:45,54.85,0,0
8735,2024-01-07 05:50,54.85,0,0
8740,2024-01-07 05:55,54.85,0,0
8745,2024-01-07 06:00,54.85,0,0
8750,2024-01-07 06:05,54.85,0,0
8755,2024-01-07 06:10,54.85,0,0
8760,2024-01-07 06:15,51.03009,0,0
8765,2024-01-07 06:20,51.03009,0,0
8770,2024-01-07 06:25,51.03009,0,0
8775,2024-01-07 06:30,51.03009,0,0
8780,2024-01-07 06:35,51.03009,0,0
8785,2024-01-07 06:40,51.03009,0,0
8790,2024-01-07 06:45,21.06117,0,0
8795,2024-01-07 06:50,21.06117,0,0
8800,2024-01-07 06:55,21.06117,0,0
8805,2024-01-07 07:00,21.06117,0,0
8810,2024-01-07 07:05,21.06117,0,0
8815,2024-01-07 07:10,21.06117,0,0
8820,2024-01-07 07:15,19.97124,0,0
8825,2024-01-07 07:20,19.97124,0,0
8830,2024-01-07 07:25,19.97124,0,0
8835,2024-01-07 07:30,19.97124,0,0
8840,2024-01-07 07:35,19.97124,0,0
8845,2024-01-07 07:40,19.97124,0,0
8850,2024-01-07 07:45,14.39678,0,0
8855,2024-01-07 07:50,14.39678,0,0
8860,2024-01-07 07:55,14.39678,0,0
8865,2024-01-07 08:00,14.39678,0,0
8870,2024-01-07 08:05,14.39678,0,0
8875,2024-01-07 08:10,14.39678,0,0
8880,2024-01-07 08:15,14.98741,0,0
8885,2024-01-07 08:20,14.98741,0,0
8890,2024-01-07 08:25,14.98741,0,0
8895,2024-01-07 08:30,14.98741,0,0
8900,2024-01-07 08:35,14.98741,0,0
8905,2024-01-07 08:40,14.98741,0,0
8910,2024-01-07 08:45,20.43384,0,0
8915,2024-01-07 08:50,20.43384,0,0
8920,2024-01-07 08:55,20.43384,0,0
8925,2024-01-07 09:00,20.43384,0,0
8930,2024-01-07 09:05,20.43384,0,0
8935,2024-01-07 09:10,20.43384,0,0
8940,2024-01-07 09:15,9.37276,0,0
8945,2024-01-07 09:20,9.37276,0,0
8950,2024-01-07 09:25,9.37276,0,0
8955,2024-01-07 09:30,9.37276,0,0
8960,2024-01-07 09:35,9.37276,0,0
8965,2024-01-07 09:40,9.37276,0,0
8970,2024-01-07 09:45,9.19501,0,0
8975,2024-01-07 09:50,9.19501,0,0
8980,2024-01-07 09:55,9.19501,0,0
8985,2024-01-07 10:00,9.19501,0,0
8990,2024-01-07 10:05,9.19501,0,0
8995,2024-01-07 10:10,9.19501,0,0
9000,2024-01-07 10:15,0,0,0
9005,2024-01-07 10:20,0,0,0
9010,2024-01-07 10:25,0,0,0
9015,2024-01-07 10:30,0,0,0
9020,2024-01-07 10:35,0,0,0
9025,2024-01-07 10:40,0,0,0
9030,2024-01-07 10:45,8.91056,0,0
9035,2024-01-07 10:50,8.91056,0,0
9040,2024-01-07 10:55,8.91056,0,0
9045,2024-01-07 11:00,8.91056,0,0
9050,2024-01-07 11:05,8.91056,0,0
9055,2024-01-07 11:10,8.91056,0,0
9060,2024-01-07 11:15,-15.01,0,0
9065,2024-01-07 11:20,-15.01,0,0
9070,2024-01-07 11:25,-15.01,0,0
9075,2024-01-07 11:30,-15.01,0,0
9080,2024-01-07 11:35,-15.01,0,0
9085,2024-01-07 11:40,-15.01,0,0
9090,2024-01-07 11:45,-2.3692,0,0
9095,2024-01-07 11:50,-2.3692,0,0
9100,2024-01-07 11:55,-2.3692,0,0
9105,2024-01-07 12:00,-2.3692,0,0
9110,2024-01-07 12:05,-2.3692,0,0
9115,2024-01-07 12:10,-2.3692,0,0
9120,2024-01-07 12:15,18.1937,0,0
9125,2024-01-07 12:20,18.1937,0,0
9130,2024-01-07 12:25,18.1937,0,0
9135,2024-01-07 12:30,18.1937,0,0
9140,2024-01-07 12:35,18.1937,0,0
9145,2024-01-07 12:40,18.1937,0,0
9150,2024-01-07 12:45,9.00585,0,0
9155,2024-01-07 12:50,9.00585,0,0
9160,2024-01-07 12:55,9.00585,0,0
9165,2024-01-07 13:00,9.00585,0,0
9170,2024-01-07 13:05,9.00585,0,0
9175,2024-01-07 13:10,9.00585,0,0
9180,2024-01-07 13:15,9.76596,0,0
9185,2024-01-07 13:20,9.76596,0,0
9190,2024-01-07 13:25,9.76596,0,0
9195,2024-01-07 13:30,9.76596,0,0
9200,2024-01-07 13:35,9.76596,0,0
9205,2024-01-07 13:40,9.76596,0,0
9210,2024-01-07 13:45,9.7472,0,0
9215,2024-01-07 13:50,9.7472,0,0
9220,2024-01-07 13:55,9.7472,0,0
9225,2024-01-07 14:00,9.7472,0,0
9230,2024-01-07 14:05,9.7472,0,0
9235,2024-01-07 14:10,9.7472,0,0
9240,2024-01-07 14:15,10.81511,0,0
9245,2024-01-07 14:20,10.81511,0,0
9250,2024-01-07 14:25,10.81511,0,0
9255,2024-01-07 14:30,10.81511,0,0
9260,2024-01-07 14:35,10.81511,0,0
9265,2024-01-07 14:40,10.81511,0,0
9270,2024-01-07 14:45,1.07E+01,0,0
9275,2024-01-07 14:50,10.68126,0,0
9280,2024-01-07 14:55,10.68126,0,0
9285,2024-01-07 15:00,10.68126,0,0
9290,2024-01-07 15:05,10.68126,0,0
9295,2024-01-07 15:10,10.68126,0,0
9300,2024-01-07 15:15,10.34427,0,0
9305,2024-01-07 15:20,10.34427,0,0
9310,2024-01-07 15:25,10.34427,0,0
9315,2024-01-07 15:30,10.34427,0,0
9320,2024-01-07 15:35,10.34427,0,0
9325,2024-01-07 15:40,10.34427,0,0
9330,2024-01-07 15:45,24.13754,0,0
9335,2024-01-07 15:50,24.13754,0,0
9340,2024-01-07 15:55,24.13754,0,0
9345,2024-01-07 16:00,24.13754,0,0
9350,2024-01-07 16:05,24.13754,0,0
9355,2024-01-07 16:10,24.13754,0,0
9360,2024-01-07 16:15,40.54987,0,0
9365,2024-01-07 16:20,40.54987,0,0
9370,2024-01-07 16:25,40.54987,0,0
9375,2024-01-07 16:30,40.54987,0,0
9380,2024-01-07 16:35,40.54987,0,0
9385,2024-01-07 16:40,40.54987,0,0
9390,2024-01-07 16:45,54.85,0,0
9395,2024-01-07 16:50,54.85,0,0
9400,2024-01-07 16:55,54.85,0,0
9405,2024-01-07 17:00,54.85,0,0
9410,2024-01-07 17:05,54.85,0,0
9415,2024-01-07 17:10,54.85,0,0
9420,2024-01-07 17:15,59.99005,0,0
9425,2024-01-07 17:20,59.99005,0,0
9430,2024-01-07 17:25,59.99005,0,0
9435,2024-01-07 17:30,59.99005,0,0
9440,2024-01-07 17:35,59.99005,0,0
9445,2024-01-07 17:40,59.99005,0,0
9450,2024-01-07 17:45,77.11613,0,0
9455,2024-01-07 17:50,77.11613,0,0
9460,2024-01-07 17:55,77.11613,0,0
9465,2024-01-07 18:00,77.11613,0,0
9470,2024-01-07 18:05,77.11613,0,0
9475,2024-01-07 18:10,77.11613,0,0
9480,2024-01-07 18:15,92.25059,0,0
9485,2024-01-07 18:20,92.25059,0,0
9490,2024-01-07 18:25,92.25059,0,0
9495,2024-01-07 18:30,92.25059,0,0
9500,2024-01-07 18:35,92.25059,0,0
9505,2024-01-07 18:40,92.25059,0,0
9510,2024-01-07 18:45,87.35171,0,0
9515,2024-01-07 18:50,87.35171,0,0
9520,2024-01-07 18:55,87.35171,0,0
9525,2024-01-07 19:00,87.35171,0,0
9530,2024-01-07 19:05,8.74E+01,0,0
9535,2024-01-07 19:10,87.35171,0,0
9540,2024-01-07 19:15,119.36313,0,0
9545,2024-01-07 19:20,119.36313,0,0
9550,2024-01-07 19:25,119.36313,0,0
9555,2024-01-07 19:30,119.36313,0,0
9560,2024-01-07 19:35,119.36313,0,0
9565,2024-01-07 19:40,119.36313,0,0
9570,2024-01-07 19:45,88.88,0,0
9575,2024-01-07 19:50,88.88,0,0
9580,2024-01-07 19:55,88.88,0,0
9585,2024-01-07 20:00,88.88,0,0
9590,2024-01-07 20:05,88.88,0,0
9595,2024-01-07 20:10,88.88,0,0
9600,2024-01-07 20:15,100,0,0
9605,2024-01-07 20:20,100,0,0
9610,2024-01-07 20:25,100,0,0
9615,2024-01-07 20:30,100,0,0
9620,2024-01-07 20:35,100,0,0
9625,2024-01-07 20:40,100,0,0
9630,2024-01-07 20:45,105.81425,0,0
9635,2024-01-07 20:50,105.81425,0,0
9640,2024-01-07 20:55,105.81425,0,0
9645,2024-01-07 21:00,105.81425,0,0
9650,2024-01-07 21:05,105.81425,0,0
9655,2024-01-07 21:10,105.81425,0,0
9660,2024-01-07 21:15,89.04546,0,0
9665,2024-01-07 21:20,89.04546,0,0
9670,2024-01-07 21:25,89.04546,0,0
9675,2024-01-07 21:30,89.04546,0,0
9680,2024-01-07 21:35,89.04546,0,0
9685,2024-01-07 21:40,89.04546,0,0
9690,2024-01-07 21:45,89.36659,0,0
9695,2024-01-07 21:50,89.36659,0,0
9700,2024-01-07 21:55,89.36659,0,0
9705,2024-01-07 22:00,89.36659,0,0
9710,2024-01-07 22:05,89.36659,0,0
9715,2024-01-07 22:10,89.36659,0,0
9720,2024-01-07 22:15,91.00048,0,0
9725,2024-01-07 22:20,91.00048,0,0
9730,2024-01-07 22:25,91.00048,0,0
9735,2024-01-07 22:30,91.00048,0,0
9740,2024-01-07 22:35,91.00048,0,0
9745,2024-01-07 22:40,91.00048,0,0
9750,2024-01-07 22:45,88.88,0,0
9755,2024-01-07 22:50,88.88,0,0
9760,2024-01-07 22:55,88.88,0,0
9765,2024-01-07 23:00,88.88,0,0
9770,2024-01-07 23:05,88.88,0,0
9775,2024-01-07 23:10,88.88,0,0
9780,2024-01-07 23:15,87,0,0
9785,2024-01-07 23:20,87,0,0
9790,2024-01-07 23:25,87,0,0
9795,2024-01-07 23:30,87,0,0
9800,2024-01-07 23:35,87,0,0
9805,2024-01-07 23:40,87,0,0
9810,2024-01-07 23:45,87,0,0
9815,2024-01-07 23:50,87,0,0
9820,2024-01-07 23:55,87,0,0
9825,2024-01-08 00:00,87,0,0
9830,2024-01-08 00:05,87,0,0
9835,2024-01-08 00:10,87,0,0
9840,2024-01-08 00:15,85.03,0,0
9845,2024-01-08 00:20,85.03,0,0
9850,2024-01-08 00:25,85.03,0,0
9855,2024-01-08 00:30,85.03,0,0
9860,2024-01-08 00:35,85.03,0,0
9865,2024-01-08 00:40,85.03,0,0
9870,2024-01-08 00:45,87,0,0
9875,2024-01-08 00:50,87,0,0
9880,2024-01-08 00:55,87,0,0
9885,2024-01-08 01:00,87,0,0
9890,2024-01-08 01:05,87,0,0
9895,2024-01-08 01:10,87,0,0
9900,2024-01-08 01:15,85.03,0,0
9905,2024-01-08 01:20,85.03,0,0
9910,2024-01-08 01:25,85.03,0,0
9915,2024-01-08 01:30,85.03,0,0
9920,2024-01-08 01:35,85.03,0,0
9925,2024-01-08 01:40,85.03,0,0
9930,2024-01-08 01:45,87,0,0
9935,2024-01-08 01:50,87,0,0
9940,2024-01-08 01:55,87,0,0
9945,2024-01-08 02:00,87,0,0
9950,2024-01-08 02:05,87,0,0
9955,2024-01-08 02:10,87,0,0
9960,2024-01-08 02:15,83.64846,0,0
9965,2024-01-08 02:20,83.64846,0,0
9970,2024-01-08 02:25,83.64846,0,0
9975,2024-01-08 02:30,83.64846,0,0
9980,2024-01-08 02:35,83.64846,0,0
9985,2024-01-08 02:40,83.64846,0,0
9990,2024-01-08 02:45,85.01788,0,0
9995,2024-01-08 02:50,85.01788,0,0
10000,2024-01-08 02:55,85.01788,0,0
10005,2024-01-08 03:00,85.01788,0,0
10010,2024-01-08 03:05,85.01788,0,0
10015,2024-01-08 03:10,85.01788,0,0
10020,2024-01-08 03:15,82.9676,0,0
10025,2024-01-08 03:20,82.9676,0,0
10030,2024-01-08 03:25,82.9676,0,0
10035,2024-01-08 03:30,82.9676,0,0
10040,2024-01-08 03:35,82.9676,0,0
10045,2024-01-08 03:40,82.9676,0,0
10050,2024-01-08 03:45,64.95,0,0
10055,2024-01-08 03:50,64.95,0,0
10060,2024-01-08 03:55,64.95,0,0
10065,2024-01-08 04:00,64.95,0,0
10070,2024-01-08 04:05,64.95,0,0
10075,2024-01-08 04:10,64.95,0,0
10080,2024-01-08 04:15,69.21653,0,0
10085,2024-01-08 04:20,69.21653,0,0
10090,2024-01-08 04:25,69.21653,0,0
10095,2024-01-08 04:30,69.21653,0,0
10100,2024-01-08 04:35,69.21653,0,0
10105,2024-01-08 04:40,69.21653,0,0
10110,2024-01-08 04:45,70.2869,0,0
10115,2024-01-08 04:50,70.2869,0,0
10120,2024-01-08 04:55,70.2869,0,0
10125,2024-01-08 05:00,70.2869,0,0
10130,2024-01-08 05:05,70.2869,0,0
10135,2024-01-08 05:10,70.2869,0,0
10140,2024-01-08 05:15,70.24632,0,0
10145,2024-01-08 05:20,70.24632,0,0
10150,2024-01-08 05:25,70.24632,0,0
10155,2024-01-08 05:30,70.24632,0,0
10160,2024-01-08 05:35,70.24632,0,0
10165,2024-01-08 05:40,70.24632,0,0
10170,2024-01-08 05:45,64.95,0,0
10175,2024-01-08 05:50,64.95,0,0
10180,2024-01-08 05:55,64.95,0,0
10185,2024-01-08 06:00,64.95,0,0
10190,2024-01-08 06:05,64.95,0,0
10195,2024-01-08 06:10,64.95,0,0
10200,2024-01-08 06:15,64.95,0,0
10205,2024-01-08 06:20,64.95,0,0
10210,2024-01-08 06:25,64.95,0,0
10215,2024-01-08 06:30,64.95,0,0
10220,2024-01-08 06:35,64.95,0,0
10225,2024-01-08 06:40,64.95,0,0
10230,2024-01-08 06:45,62.49585,0,0
10235,2024-01-08 06:50,62.49585,0,0
10240,2024-01-08 06:55,62.49585,0,0
10245,2024-01-08 07:00,62.49585,0,0
10250,2024-01-08 07:05,62.49585,0,0
10255,2024-01-08 07:10,62.49585,0,0
10260,2024-01-08 07:15,62.65231,0,0
10265,2024-01-08 07:20,62.65231,0,0
10270,2024-01-08 07:25,62.65231,0,0
10275,2024-01-08 07:30,62.65231,0,0
10280,2024-01-08 07:35,62.65231,0,0
10285,2024-01-08 07:40,62.65231,0,0
10290,2024-01-08 07:45,58,0,0
10295,2024-01-08 07:50,58,0,0
10300,2024-01-08 07:55,58,0,0
10305,2024-01-08 08:00,58,0,0
10310,2024-01-08 08:05,58,0,0
10315,2024-01-08 08:10,58,0,0
10320,2024-01-08 08:15,63.59262,0,0
10325,2024-01-08 08:20,63.59262,0,0
10330,2024-01-08 08:25,63.59262,0,0
10335,2024-01-08 08:30,63.59262,0,0
10340,2024-01-08 08:35,63.59262,0,0
10345,2024-01-08 08:40,63.59262,0,0
10350,2024-01-08 08:45,58,0,0
10355,2024-01-08 08:50,58,0,0
10360,2024-01-08 08:55,58,0,0
10365,2024-01-08 09:00,58,0,0
10370,2024-01-08 09:05,58,0,0
10375,2024-01-08 09:10,58,0,0
10380,2024-01-08 09:15,58,0,0
10385,2024-01-08 09:20,58,0,0
10390,2024-01-08 09:25,58,0,0
10395,2024-01-08 09:30,58,0,0
10400,2024-01-08 09:35,58,0,0
10405,2024-01-08 09:40,58,0,0
10410,2024-01-08 09:45,58,0,0
10415,2024-01-08 09:50,58,0,0
10420,2024-01-08 09:55,58,0,0
10425,2024-01-08 10:00,58,0,0
10430,2024-01-08 10:05,58,0,0
10435,2024-01-08 10:10,58,0,0
10440,2024-01-08 10:15,58,0,0
10445,2024-01-08 10:20,58,0,0
10450,2024-01-08 10:25,58,0,0
10455,2024-01-08 10:30,58,0,0
10460,2024-01-08 10:35,58,0,0
10465,2024-01-08 10:40,58,0,0
10470,2024-01-08 10:45,54.85,0,0
10475,2024-01-08 10:50,54.85,0,0
10480,2024-01-08 10:55,54.85,0,0
10485,2024-01-08 11:00,54.85,0,0
10490,2024-01-08 11:05,54.85,0,0
10495,2024-01-08 11:10,54.85,0,0
10500,2024-01-08 11:15,54.85,0,0
10505,2024-01-08 11:20,54.85,0,0
10510,2024-01-08 11:25,54.85,0,0
10515,2024-01-08 11:30,54.85,0,0
10520,2024-01-08 11:35,54.85,0,0
10525,2024-01-08 11:40,54.85,0,0
10530,2024-01-08 11:45,36.13,0,0
10535,2024-01-08 11:50,36.13,0,0
10540,2024-01-08 11:55,36.13,0,0
10545,2024-01-08 12:00,36.13,0,0
10550,2024-01-08 12:05,36.13,0,0
10555,2024-01-08 12:10,36.13,0,0
10560,2024-01-08 12:15,35.88,0,0
10565,2024-01-08 12:20,35.88,0,0
10570,2024-01-08 12:25,35.88,0,0
10575,2024-01-08 12:30,35.88,0,0
10580,2024-01-08 12:35,35.88,0,0
10585,2024-01-08 12:40,35.88,0,0
10590,2024-01-08 12:45,35.88,0,0
10595,2024-01-08 12:50,35.88,0,0
10600,2024-01-08 12:55,35.88,0,0
10605,2024-01-08 13:00,35.88,0,0
10610,2024-01-08 13:05,35.88,0,0
10615,2024-01-08 13:10,35.88,0,0
10620,2024-01-08 13:15,36.13,0,0
10625,2024-01-08 13:20,36.13,0,0
10630,2024-01-08 13:25,36.13,0,0
10635,2024-01-08 13:30,36.13,0,0
10640,2024-01-08 13:35,36.13,0,0
10645,2024-01-08 13:40,36.13,0,0
10650,2024-01-08 13:45,52.8052,0,0
10655,2024-01-08 13:50,52.8052,0,0
10660,2024-01-08 13:55,52.8052,0,0
10665,2024-01-08 14:00,52.8052,0,0
10670,2024-01-08 14:05,52.8052,0,0
10675,2024-01-08 14:10,52.8052,0,0
10680,2024-01-08 14:15,52.43113,0,0
10685,2024-01-08 14:20,52.43113,0,0
10690,2024-01-08 14:25,52.43113,0,0
10695,2024-01-08 14:30,52.43113,0,0
10700,2024-01-08 14:35,52.43113,0,0
10705,2024-01-08 14:40,52.43113,0,0
10710,2024-01-08 14:45,49.65179,0,0
10715,2024-01-08 14:50,49.65179,0,0
10720,2024-01-08 14:55,49.65179,0,0
10725,2024-01-08 15:00,49.65179,0,0
10730,2024-01-08 15:05,49.65179,0,0
10735,2024-01-08 15:10,49.65179,0,0
10740,2024-01-08 15:15,54.85,0,0
10745,2024-01-08 15:20,54.85,0,0
10750,2024-01-08 15:25,54.85,0,0
10755,2024-01-08 15:30,54.85,0,0
10760,2024-01-08 15:35,54.85,0,0
10765,2024-01-08 15:40,54.85,0,0
